date,pred_high,pred_low,actual_high,actual_low,error_high,error_low,avg_error,confidence,has_earnings,has_macro
2023-02-16,3.5284915,0.84991026,209.43,170.62,2.7164354510121544,14.293497921584487,8.50496668629832,0.12249411,False,False
2023-02-17,3.5284915,0.84991026,209.43,170.62,3.528491497039795,19.381161751392174,11.454826624215984,0.12249411,False,False
2023-02-22,3.5284915,0.84991026,208.16,170.62,0.44836868828471976,16.35946755349264,8.40391812088868,0.12249411,False,False
2023-02-23,3.528491,0.8499102,208.16,170.62,0.42676267536267876,15.642159500481176,8.034461087921928,0.12249411,False,False
2023-02-24,3.5284915,0.84991026,208.16,170.62,2.54570336639273,13.90535257477883,8.22552797058578,0.12249411,False,False
2023-02-28,3.5284905,0.84991014,205.35,170.62,3.5284905433654785,17.762498403977148,10.645494473671313,0.12249413,False,False
2023-03-01,3.5284905,0.84991014,198.3,170.62,2.318874864296421,13.767788974315085,8.043331919305754,0.12249413,False,False
2023-03-02,3.5284905,0.8499101,198.3,170.62,0.7521152622718867,11.125467505758929,5.938791384015408,0.12249413,False,False
2023-03-03,3.5284905,0.84991014,198.3,170.62,3.2250004067949054,14.547431637255535,8.88621602202522,0.12249413,False,False
2023-03-07,3.5284905,0.84991014,207.8,170.62,7.327737784188548,9.82830437850112,8.578021081344833,0.12249413,False,False
2023-03-08,3.5284915,0.8499104,207.8,170.62,10.961866629681975,6.844400736582835,8.903133683132404,0.12249411,False,False
2023-03-09,3.5284915,0.8499104,207.8,170.62,18.262623260901833,0.8499103784561157,9.556266819678974,0.12249411,False,False
2023-03-10,3.5284915,0.8499104,207.8,173.27,16.39994389281419,0.8499103784561157,8.624927135635152,0.12249411,False,False
2023-03-14,3.528491,0.84991026,207.8,178.86,9.308172750431604,3.7278424920878246,6.518007621259715,0.12249412,False,False
2023-03-15,3.528492,0.8499104,207.8,178.86,11.532416110286954,1.8133655279577663,6.67289081912236,0.12249408,False,True
2023-03-16,3.528492,0.8499104,207.8,178.86,9.436987776055107,3.616966643745583,6.526977209900345,0.12249408,False,True
2023-03-17,3.528492,0.8499104,207.8,178.86,12.651760737741071,0.8499103784561157,6.7508355580985935,0.12249408,False,True
2023-03-21,3.5284925,0.8499106,207.8,179.85,1.6866974227036158,9.786619477634192,5.736658450168903,0.12249408,False,True
2023-03-22,3.5284925,0.84991056,207.8,179.85,4.475665553443896,7.3727795801390785,5.924222566791487,0.12249405,False,True
2023-03-23,3.5284925,0.8499106,207.8,179.85,4.139901331669314,7.663382119465371,5.901641725567343,0.12249408,False,True
2023-03-24,3.5284925,0.8499106,207.8,179.85,5.6962118856853685,6.316402075481794,6.006306980583581,0.12249408,False,True
2023-03-28,3.528492,0.8499105,207.8,163.09,6.024439278759068,14.8682571868261,10.446348232792584,0.12249408,False,True
2023-03-29,3.5284925,0.8499105,207.8,163.09,4.262772203295647,16.25088570256218,10.256828952928913,0.12249405,False,True
2023-03-30,3.5284925,0.8499105,207.8,163.09,2.8011396426185415,17.398035145877042,10.099587394247791,0.12249405,False,False
2023-03-31,3.528492,0.8499105,207.8,161.69,3.528491973876953,23.039515887463292,13.284003930670123,0.12249408,False,False
2023-04-04,3.528493,0.8499106,192.69,153.16,3.5284929275512695,21.364727161583815,12.446610044567542,0.122494034,False,False
2023-04-05,3.528493,0.8499106,186.64,153.16,2.2038458048585454,17.70115925965428,9.952502532256412,0.122494034,False,False
2023-04-06,3.528493,0.8499107,186.64,153.16,2.625643816884682,18.047294035943036,10.33646892641386,0.122494034,False,False
2023-04-07,3.528493,0.8499106,186.64,153.16,2.6420064410647903,18.060721427685507,10.351363934375149,0.122494034,False,False
2023-04-11,3.528493,0.8499106,186.64,153.16,3.5284929275512695,18.78818751357422,11.158340220562744,0.122494034,False,False
2023-04-12,3.5284925,0.8499105,186.61,153.16,0.2301953446709426,15.690055062580612,7.960125203625777,0.12249405,True,False
2023-04-13,3.528493,0.8499106,186.61,153.16,3.1249633891890616,18.443798489466975,10.784380939328019,0.122494034,True,False
2023-04-14,3.528493,0.8499107,186.61,153.16,2.6582226572809917,18.060721487290152,10.359472072285572,0.122494034,True,False
2023-04-18,3.528492,0.8499105,184.08,153.16,3.528491973876953,17.646955260811872,10.587723617344412,0.12249408,True,False
2023-04-19,3.5284915,0.8499104,174.8,153.16,0.6202140921180961,10.681536423434343,5.650875257776219,0.12249411,True,False
2023-04-20,3.528491,0.8499102,174.8,153.16,3.651593595653644,6.938572901218003,5.295083248435823,0.12249411,True,False
2023-04-21,3.528491,0.84991026,174.8,153.16,2.3659779929433125,8.06503111706472,5.215504555004016,0.12249412,True,False
2023-04-25,3.5284915,0.8499104,180.0,153.16,7.7956472870532245,6.125437621946747,6.960542454499986,0.12249411,True,False
2023-04-26,3.5284915,0.84991026,180.0,153.16,13.995666246496377,0.8499102592468262,7.422788252871602,0.12249411,True,True
2023-04-27,3.528492,0.84991044,180.0,158.99,9.686175615279591,0.8499104380607605,5.268043026670176,0.12249408,False,True
2023-04-28,3.5284925,0.84991056,189.23,159.99,11.658992331365258,3.4613057362327915,7.560149033799025,0.12249405,False,True
2023-05-02,3.528492,0.8499105,194.09,159.99,17.7853401406302,0.8499104976654053,9.317625319147803,0.12249408,False,True
2023-05-03,3.528492,0.8499105,194.09,161.7,16.502429485615945,0.8499104976654053,8.676169991640675,0.12249408,False,True
2023-05-04,3.528492,0.8499105,194.09,161.98,16.294943018097374,0.8499104976654053,8.57242675788139,0.12249408,False,True
2023-05-05,3.5284925,0.8499106,194.09,166.49,10.662247091558058,2.89733074983933,6.779788920698694,0.12249408,False,True
2023-05-09,3.5284925,0.8499106,213.83,166.49,22.99064842852382,2.3409466502454905,12.665797539384656,0.12249408,False,True
2023-05-10,3.5284925,0.8499106,213.83,166.49,23.38864904976074,2.031059714690448,12.709854382225593,0.12249408,False,True
2023-05-11,3.528493,0.84991074,213.83,166.49,18.799882358489917,5.603915312743024,12.20189883561647,0.122494034,False,False
2023-05-12,3.528493,0.8499106,216.0,166.49,25.619489135229,1.3043201833918792,13.46190465931044,0.122494034,False,False
2023-05-16,3.5284925,0.84991056,246.52,168.52,42.75681493119901,0.84991055727005,21.80336274423453,0.12249405,False,False
2023-05-17,3.528493,0.84991074,246.52,174.01,38.14152603687608,0.8499107360839844,19.495718386480032,0.122494034,False,False
2023-05-18,3.528493,0.84991074,246.52,178.49,34.585687138558875,0.8499107360839844,17.71779893732143,0.122494034,False,False
2023-05-19,3.528493,0.84991074,250.02,180.0,35.371507072448736,0.8499107360839844,18.11070890426636,0.122494034,False,False
2023-05-23,3.528493,0.84991074,261.47,184.51,37.906028628136525,1.0446421689827856,19.475335398559654,0.122494034,False,False
2023-05-24,3.528493,0.84991074,261.49,184.51,37.7029410449035,1.1955764125625232,19.44925872873301,0.122494034,False,False
2023-05-25,3.528493,0.84991074,261.49,184.51,38.19282299028517,0.8499107360839844,19.52136686318458,0.122494034,False,False
2023-05-26,3.528493,0.8499107,261.49,194.0,31.197665040401745,0.8962809170893676,16.046972978745558,0.122494034,False,False
